,TF Feature Name,TF Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Medline,TF Description
S000004618,YMR016C,SOK2,62.0,155.285817804,2.50460996457,"[0.0032364258, 0.025208164, 0.1499365, 0.26519376, 0.33830988, 0.39281181, 0.42609122, 0.44721326, 0.49005428, 0.54545456, 0.5544433, 0.60889113, 0.71056253, 0.80126214, 0.94484842, 1.1585146, 1.2535478, 1.2540234, 1.2631036, 1.3278, 1.4085925, 1.4383398, 1.5334837, 1.5348905, 1.6781195, 1.7780415, 1.7965181, 1.9053504, 2.0531642, 2.1030312, 2.236105, 2.2683187, 2.3084557, 2.3674562, 2.42875, 2.4817224, 2.5244949, 2.5544434, 2.696408, 2.7512791, 2.7764478, 2.8491309, 3.2223823, 3.3530836, 3.4361289, 3.4978597, 3.6248326, 3.7533474, 3.8642719, 4.0052843, 4.0514197, 4.1231894, 4.6869287, 4.8149152, 4.8441129, 5.7871771, 5.7921953, 6.0007815, 6.2888975, 6.3091297, 6.4383397, 6.9584899]",www.pubmed.com/19111667,"Nuclear protein that negatively regulates pseudohyphal differentiation; plays a regulatory role in the cyclic AMP (cAMP)-dependent protein kinase (PKA) signal transduction pathway; relocalizes to the cytosol in response to hypoxia; SOK2 has a paralog, PHD1, that arose from the whole genome duplication"
S000004003,YLR013W,GAT3,61.0,141.584636625,2.3210596168,"[0.0066704601, 0.047142435, 0.056602761, 0.088323429, 0.11817878, 0.25864655, 0.33274215, 0.35322943, 0.3618885, 0.40329877, 0.47534657, 0.48882216, 0.49436033, 0.51819056, 0.67144221, 0.72317904, 0.76834071, 0.77095664, 0.79173648, 0.8082155, 0.83545488, 0.98805475, 1.121143, 1.1695061, 1.2327883, 1.4140544, 1.6463634, 1.6529373, 1.7167528, 1.8952602, 1.9114456, 1.9792807, 2.004555, 2.0210433, 2.0427172, 2.2353623, 2.2360561, 2.2599528, 2.267647, 2.6587472, 2.8342779, 2.856998, 2.888834, 2.9255338, 3.1826108, 3.2810144, 3.9988468, 4.083075, 4.4419603, 4.6017313, 4.7836518, 4.8342776, 5.0206909, 5.0723872, 5.7607679, 5.7980142, 5.8139291, 6.2038755, 6.3656406, 6.3981981, 6.6118855]",www.pubmed.com/19111667,"Protein containing GATA family zinc finger motifs; involved in spore wall assembly; sequence similarity to GAT4, and the double mutant gat3 gat4 exhibits reduced dityrosine fluorescence relative to the single mutants"
S000001526,YKL043W,PHD1,43.0,132.275527216,3.07617505155,"[0.060561746, 0.10175667, 0.41937336, 0.55154812, 0.56067824, 0.65435892, 0.82838827, 0.91495281, 1.0878979, 1.5106539, 1.5200362, 1.5526782, 1.630371, 1.6808311, 1.8179415, 1.8959478, 2.0686083, 2.2053931, 2.4168596, 2.4496984, 2.4707069, 2.5137756, 2.5291235, 2.7417438, 2.8614035, 3.0892777, 3.4007399, 3.4165318, 3.5166771, 3.5604615, 3.6867378, 3.8346364, 3.848134, 4.5330215, 4.9256949, 6.0024157, 6.0476303, 6.5498705, 6.9214411, 7.3666406, 7.4044271, 7.5106578, 7.615243]",www.pubmed.com/19111667,"Transcriptional activator that enhances pseudohyphal growth; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; regulates expression of FLO11, an adhesin required for pseudohyphal filament formation; similar to StuA, an A. nidulans developmental regulator; potential Cdc28p substrate; PHD1 has a paralog, SOK2, that arose from the whole genome duplication"
S000005942,YPL021W,ECM23,53.0,129.311332831,2.43983646851,"[0.00037072034, 0.068438731, 0.080584079, 0.1191391, 0.18772194, 0.19553798, 0.23306905, 0.25871956, 0.32438421, 0.38809502, 0.44458276, 0.46315438, 0.51821905, 0.56855959, 0.60667193, 0.61498475, 0.74026299, 1.0206361, 1.0342503, 1.099027, 1.2826378, 1.304988, 1.3794785, 1.4710584, 1.6994847, 1.8417892, 1.8566728, 1.9747492, 2.0886128, 2.1260178, 2.2216692, 2.5086308, 2.6020505, 2.6184325, 2.8009546, 3.0660744, 3.1442997, 3.3070827, 3.3394566, 3.4551167, 3.7441025, 4.0449414, 4.7303834, 5.0528569, 5.1656866, 5.3449526, 5.483294, 5.681901, 5.9136968, 5.9637947, 6.7843885, 7.8845258, 8.4611425]",www.pubmed.com/19111667,"Non-essential protein of unconfirmed function; affects pre-rRNA processing, may act as a negative regulator of the transcription of genes involved in pseudohyphal growth; homologous to Srd1p"
S000002718,YDR310C,SUM1,28.0,125.254618287,4.47337922454,"[0.5682655, 0.60386109, 0.71557146, 1.4526728, 1.4526728, 2.0404205, 2.1208065, 2.2312305, 2.4462433, 2.7154195, 2.9442849, 2.9954429, 3.5137858, 3.6443684, 4.2126703, 4.2391334, 4.3920875, 4.576055, 5.1030717, 5.3375373, 6.3242288, 7.0816193, 8.2148857, 8.628768, 8.6392708, 8.7003126, 8.8539276, 11.506004]",www.pubmed.com/19111667,"Transcriptional repressor that regulates middle-sporulation genes; required for mitotic repression of middle sporulation-specific genes; also acts as general replication initiation factor; involved in telomere maintenance, chromatin silencing; regulated by pachytene checkpoint"
S000005258,YNL314W,DAL82,24.0,123.000289299,5.12501205411,"[0.11736427, 0.5412364, 2.1178474, 2.3087904, 2.9082525, 3.0818048, 3.1041727, 3.5908184, 3.6268611, 4.0818048, 4.4377565, 4.6782813, 4.6782813, 4.8097253, 6.2281613, 6.4773898, 7.4102759, 7.5269718, 8.1778297, 8.2466469, 8.4102755, 8.5151358, 8.714324, 9.2102814]",www.pubmed.com/19111667,"Positive regulator of allophanate inducible genes; binds a dodecanucleotide sequence upstream of all genes that are induced by allophanate; contains an UISALL DNA-binding, a transcriptional activation, and a coiled-coil domain"
S000005864,YOR337W,TEA1,20.0,119.857932448,5.99289662242,"[0.97532201, 0.97532201, 1.3903595, 2.975322, 3.145247, 4.9753222, 5.145247, 5.2972503, 5.5602846, 5.8822126, 6.467175, 6.467175, 6.5602846, 6.5602846, 8.4671755, 8.4671755, 9.1452475, 9.4671755, 9.8822126, 12.052137]",www.pubmed.com/19111667,Ty1 enhancer activator involved in Ty enhancer-mediated transcription; required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein
S000005639,YOR113W,AZF1,16.0,118.560789615,7.41004935093,"[0.41000667, 1.8567718, 1.9949691, 3.3348191, 4.5088487, 4.5088487, 7.0393634, 7.0393634, 8.0352592, 8.3706512, 9.3162031, 10.647491, 11.486129, 11.593043, 13.071091, 15.347931]",www.pubmed.com/19111667,"Zinc-finger transcription factor; involved in diauxic shift; in the presence of glucose, activates transcription of genes involved in growth and carbon metabolism; in nonfermentable carbon sources, activates transcription of genes involved in maintenance of cell wall integrity; relocalizes to the cytosol in response to hypoxia"
S000001048,YHR006W,STP2,33.0,113.505627855,3.43956448045,"[0.014751258, 0.03056673, 0.039715383, 0.19197378, 0.27552691, 0.33106062, 0.41713125, 0.53480291, 0.77938247, 1.1102722, 1.2549516, 1.2571533, 1.4186876, 1.4356787, 1.6925348, 2.459507, 2.8424091, 3.0079248, 3.2024632, 3.422332, 3.7008805, 4.3900046, 4.7258167, 4.99192, 5.2073874, 5.8966317, 6.2980366, 6.6816211, 8.0274906, 8.4078102, 8.7873135, 8.9289989, 11.74289]",www.pubmed.com/18842628,"Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog, STP1, that arose from the whole genome duplication"
S000003276,YGR044C,RME1,22.0,106.489805475,4.8404457034,"[0.14443077, 1.1114428, 1.4537239, 1.8233458, 2.1732306, 2.2255595, 3.5062139, 3.5062139, 4.1180248, 4.4735436, 4.758193, 4.9684882, 5.3087082, 6.0911765, 6.5358, 6.7029872, 6.8699975, 7.2083783, 7.8727474, 7.9635005, 8.735033, 8.9390659]",www.pubmed.com/16522208,Zinc finger protein involved in control of meiosis; prevents meiosis by repressing IME1 expression and promotes mitosis by activating CLN2 expression; directly repressed by a1-alpha2 regulator; mediates cell type control of sporulation; relocalizes from nucleus to cytoplasm upon DNA replication stress
S000003977,YLL054C,,28.0,103.732575372,3.70473483471,"[0.1597466, 0.5747841, 0.98982161, 1.1597466, 1.1597466, 1.7674292, 1.9898216, 2.3683331, 2.5975041, 2.5975041, 3.1459408, 3.3523917, 3.4492533, 3.4492533, 3.5975041, 3.9898217, 4.1046052, 4.1459408, 4.7309031, 4.827765, 4.9760156, 5.1046052, 5.4127274, 5.93468, 6.5196424, 6.5423627, 7.5423627, 7.5423627]",www.pubmed.com/19111667,Putative protein of unknown function with similarity to Pip2p; an oleate-specific transcriptional activator of peroxisome proliferation; YLL054C is not an essential gene
S000000703,YCR106W,RDS1,22.0,100.085540295,4.54934274067,"[0.78821993, 1.2032574, 1.6016408, 2.0198457, 2.0198457, 2.0198457, 2.0198457, 2.4348831, 2.4348831, 4.2797127, 4.2797127, 4.2797127, 4.8272004, 6.135323, 6.135323, 6.135323, 7.2960148, 7.2960148, 7.2960148, 8.5276403, 8.5276403, 8.5276403]",www.pubmed.com/19111667,Putative zinc cluster transcription factor; involved in conferring resistance to cycloheximide
S000001098,YHR056C,RSC30,21.0,97.5571443439,4.64557830209,"[0.52127665, 0.87937325, 0.88650852, 2.0595732, 2.1928399, 2.8905106, 3.2486072, 3.911572, 4.0448384, 4.1872067, 5.0659003, 5.0730357, 5.4311323, 5.4407673, 5.7511072, 6.4140725, 6.4689641, 7.1810699, 7.5684004, 8.5894623, 9.750926]",www.pubmed.com/19111667,"Component of the RSC chromatin remodeling complex; non-essential gene required for regulation of ribosomal protein genes and the cell wall/stress response; null mutants are osmosensitive; RSC30 has a paralog, RSC3, that arose from the whole genome duplication"
S000001457,YIR018W,YAP5,21.0,96.4943247437,4.59496784494,"[0.72623879, 1.3874369, 1.3874369, 2.5695133, 2.6882362, 2.6882362, 3.2307115, 3.2307115, 4.2375417, 4.2375417, 5.192709, 5.344368, 5.4196177, 5.6383376, 6.2995358, 6.2995358, 6.2995358, 6.5264444, 6.5264444, 6.5264444, 10.037747]",www.pubmed.com/16522208,"Basic leucine zipper (bZIP) iron-sensing transcription factor; involved in diauxic shift; YAP5 has a paralog, YAP7, that arose from the whole genome duplication"
