,TF Feature Name,TF Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Medline,TF Description
S000006403,YPR199C,ARR1,37.0,175.221737832,4.7357226441,"[0.13315502, 0.71743363, 0.75642776, 0.7625854, 1.0799073, 1.1721492, 1.9545577, 2.2023013, 2.2621565, 2.3132415, 2.6692078, 2.9373858, 3.0468369, 3.3168213, 3.8670185, 4.3180423, 4.3529258, 4.5287795, 4.6256413, 5.0413628, 5.0954728, 5.4030714, 5.4112425, 5.5206938, 5.6462245, 6.8659954, 7.0363445, 7.0567465, 7.0957408, 7.3560343, 7.7086887, 7.8841786, 7.9231725, 8.2212715, 9.0036802, 9.8311119, 10.104131]",www.pubmed.com/16522208,"Transcriptional activator of the basic leucine zipper (bZIP) family; required for transcription of genes involved in resistance to arsenic compounds; directly binds trivalent arsenic (As(III)) as does K. lactis orthologue, KIYAP8"
S000000950,YER148W,SPT15,44.0,172.331121998,3.91661640904,"[0.0038904788, 0.0043175146, 0.53031582, 0.53214967, 0.64181918, 0.64682323, 0.70421034, 0.87283868, 0.97799343, 1.1958121, 1.293932, 1.6336226, 1.8269867, 1.8637822, 1.9398458, 1.9870111, 2.2533014, 2.6737616, 2.7057326, 2.7765875, 2.8821602, 3.1479964, 3.1628721, 3.2271295, 3.3730967, 3.5032082, 3.7912195, 3.9748645, 4.4919376, 4.5148077, 4.6920457, 4.7078609, 4.9697185, 5.3588171, 5.6913567, 6.3759284, 7.8749442, 8.3269968, 8.3479071, 8.8598003, 9.4368858, 10.39878, 11.10237, 13.053684]",www.pubmed.com/18842628,"TATA-binding protein (TBP); general transcription factor that interacts with other factors to form the preinitiation complex at promoters; essential for viability, highly conserved; yeast gene can complement mutations in human homolog TBP"
S000003276,YGR044C,RME1,43.0,169.866595332,3.95038593794,"[0.033300396, 0.052608784, 0.053486343, 0.19945638, 0.34027407, 0.77686155, 1.4605906, 1.6509153, 1.6948311, 1.6995771, 1.841715, 2.2682509, 2.4824069, 2.5088663, 2.5299962, 2.699357, 2.8344011, 3.0776722, 3.2686589, 3.3339736, 3.4207177, 3.4272048, 3.6142468, 3.6792367, 3.8967609, 3.9242589, 4.0405283, 4.0656457, 4.0704212, 4.2863569, 4.8459625, 5.2489996, 5.6147385, 5.8613873, 5.8682542, 6.2579551, 6.6385627, 7.4727192, 8.3934965, 8.5645237, 9.7599258, 10.101461, 12.006031]",www.pubmed.com/16522208,Zinc finger protein involved in control of meiosis; prevents meiosis by repressing IME1 expression and promotes mitosis by activating CLN2 expression; directly repressed by a1-alpha2 regulator; mediates cell type control of sporulation; relocalizes from nucleus to cytoplasm upon DNA replication stress
S000001457,YIR018W,YAP5,29.0,149.574557483,5.15774336149,"[0.72623879, 1.6814061, 1.6814061, 1.6814061, 2.5695133, 2.5695133, 3.2307115, 3.5763433, 3.795063, 3.795063, 4.6831703, 4.6831703, 5.4196177, 5.4196177, 5.4196177, 5.4196177, 5.4196177, 5.4196177, 6.0808158, 6.0808158, 6.2995358, 6.5264444, 6.5264444, 7.5332747, 7.5332747, 8.1944723, 8.1944723, 9.3765488, 10.037747]",www.pubmed.com/16522208,"Basic leucine zipper (bZIP) iron-sensing transcription factor; involved in diauxic shift; YAP5 has a paralog, YAP7, that arose from the whole genome duplication"
S000000870,YER068W,MOT2,20.0,143.58494854,7.17924742699,"[4.356144, 4.356144, 4.356144, 4.356144, 4.356144, 4.356144, 5.678072, 5.678072, 5.678072, 5.678072, 5.678072, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028, 9.8953028]",www.pubmed.com/19111667,"Ubiquitin-protein ligase subunit of the CCR4-NOT complex; with Ubc4p, ubiquitinates nascent polypeptide-associated complex subunits and histone demethyase Jhd2p; CCR4-NOT has roles in transcription regulation, mRNA degradation, and post-transcriptional modifications; regulates levels of DNA Polymerase-{alpha} to promote efficient and accurate DNA replication"
S000000611,YCR018C,SRD1,47.0,131.048599537,2.78826807527,"[0.021556584, 0.021556584, 0.36602986, 0.44372493, 0.45359516, 0.61157233, 0.74764645, 0.84973204, 1.0244867, 1.088617, 1.167091, 1.2512048, 1.3894835, 1.4494908, 1.5471693, 1.5636618, 1.9902133, 1.9902133, 2.0402539, 2.0916009, 2.2244241, 2.2510798, 2.4052508, 2.4101164, 2.600925, 2.6559417, 2.8251541, 2.8821535, 3.2175965, 3.5594084, 3.5890479, 3.6559417, 3.7515819, 4.1557312, 4.1723852, 4.3189068, 4.3256559, 4.4381309, 4.6649303, 4.7573481, 4.9313774, 5.0365071, 5.1399512, 5.3189068, 5.4890189, 6.5304108, 7.6318169]",www.pubmed.com/19111667,Protein involved in the processing of pre-rRNA to mature rRNA; contains a C2/C2 zinc finger motif; srd1 mutation suppresses defects caused by the rrp1-1 mutation
S000000842,YER040W,GLN3,17.0,125.509371758,7.38290422103,"[4.9976897, 4.9976897, 4.9976897, 4.9976897, 6.1676149, 7.3434649, 7.3434649, 7.3434649, 7.6766286, 7.6766286, 8.852478, 8.852478, 8.852478, 8.852478, 8.852478, 8.852478, 8.852478]",www.pubmed.com/19111667,Transcriptional activator of genes regulated by nitrogen catabolite repression; localization and activity regulated by quality of nitrogen source and Ure2p
S000001503,YKL020C,SPT23,31.0,119.862296916,3.86652570696,"[0.015395454, 0.17330794, 0.59404635, 1.0183023, 1.0183023, 1.5063818, 1.655974, 1.831344, 1.8807988, 2.1649878, 2.1790087, 2.5488172, 2.7611773, 2.7977033, 2.8737793, 2.9676282, 3.0902522, 3.500937, 3.5433722, 3.9162145, 4.179009, 4.2612691, 5.125668, 5.6286669, 6.2105951, 6.8886671, 7.9958239, 8.0406704, 9.2531576, 10.12052, 10.12052]",www.pubmed.com/16522208,"ER membrane protein involved in regulation of OLE1 transcription; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting; SPT23 has a paralog, MGA2, that arose from the whole genome duplication"
S000004618,YMR016C,SOK2,56.0,116.323408802,2.0772037286,"[0.0049014953, 0.016549081, 0.018611036, 0.042857915, 0.077035949, 0.094081841, 0.10965849, 0.17296037, 0.17927322, 0.1967307, 0.21913467, 0.30082294, 0.37355083, 0.37929702, 0.44539237, 0.47439811, 0.61065155, 0.63962966, 0.65916091, 0.66778481, 0.67610037, 0.69242334, 0.91824073, 1.0564165, 1.1252636, 1.1394058, 1.1394058, 1.2640345, 1.2683187, 1.5651636, 1.6293061, 1.6887004, 1.7083136, 1.7516639, 1.8504661, 1.942369, 2.2103775, 2.2640069, 2.2646742, 2.3629303, 2.5921905, 2.8175507, 2.8218122, 2.9549813, 3.3122079, 3.6103079, 3.6487424, 4.0512705, 4.3985386, 4.4810162, 5.5906167, 6.5330029, 6.9090075, 7.8683929, 9.1704998, 9.3632069]",www.pubmed.com/19111667,"Nuclear protein that negatively regulates pseudohyphal differentiation; plays a regulatory role in the cyclic AMP (cAMP)-dependent protein kinase (PKA) signal transduction pathway; relocalizes to the cytosol in response to hypoxia; SOK2 has a paralog, PHD1, that arose from the whole genome duplication"
S000005639,YOR113W,AZF1,18.0,114.445533752,6.35808520847,"[2.3389237, 2.5486495, 3.0308013, 4.5088487, 4.5088487, 4.5088487, 4.6157637, 4.7539611, 5.6116595, 6.093811, 6.8926039, 7.0308013, 7.0393634, 7.7312412, 8.3706512, 9.2007265, 10.312099, 15.347931]",www.pubmed.com/19111667,"Zinc-finger transcription factor; involved in diauxic shift; in the presence of glucose, activates transcription of genes involved in growth and carbon metabolism; in nonfermentable carbon sources, activates transcription of genes involved in maintenance of cell wall integrity; relocalizes to the cytosol in response to hypoxia"
S000003481,YGR249W,MGA1,27.0,91.9727677405,3.4063988052,"[0.15028283, 0.24507457, 0.60193366, 0.62343884, 0.93294758, 1.5208777, 1.5895265, 1.5990909, 1.7716323, 2.0132308, 2.0858641, 2.1280329, 2.2527711, 2.2654617, 2.5052357, 2.9079847, 3.2714791, 3.9851627, 4.8266726, 5.07515, 5.1093979, 5.1416411, 5.8165112, 6.6823587, 7.1073976, 9.3444576, 10.419153]",www.pubmed.com/18842628,Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants
S000002667,YDR259C,YAP6,40.0,90.712628752,2.2678157188,"[0.078566, 0.096996084, 0.17777514, 0.41343579, 0.46545362, 0.50369275, 0.66800261, 0.67832232, 0.68828624, 0.72426003, 0.90807116, 1.0603533, 1.2343951, 1.2713357, 1.4209113, 1.5676026, 1.6061434, 1.6992944, 1.7876979, 1.9601074, 2.0148442, 2.0516076, 2.1507413, 2.4287767, 2.4407921, 2.6273293, 2.7884905, 2.81615, 2.87187, 3.0069079, 3.1622686, 3.2297149, 3.7445846, 4.253818, 4.3419108, 4.6210489, 4.7309299, 5.1880002, 6.2656727, 6.9664674]",www.pubmed.com/18842628,"Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog, CIN5, that arose from the whole genome duplication"
S000001526,YKL043W,PHD1,24.0,84.714668259,3.52977784413,"[0.064936757, 0.1365106, 0.18291202, 0.2333287, 0.32392433, 0.37167746, 1.0875108, 1.2168593, 1.8159649, 2.4972084, 2.9187758, 3.1273103, 3.9963496, 4.375205, 4.375205, 4.4361601, 5.2680373, 5.3683186, 5.6323328, 5.9277458, 6.9532809, 7.5127082, 7.9191818, 8.9732237]",www.pubmed.com/19111667,"Transcriptional activator that enhances pseudohyphal growth; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; regulates expression of FLO11, an adhesin required for pseudohyphal filament formation; similar to StuA, an A. nidulans developmental regulator; potential Cdc28p substrate; PHD1 has a paralog, SOK2, that arose from the whole genome duplication"
S000002621,YDR213W,UPC2,24.0,84.561882019,3.52341175079,"[0.88696617, 0.88696617, 0.89568335, 0.89568335, 1.2111852, 1.6019522, 1.8280724, 1.8550414, 1.8869661, 2.2864733, 2.4719286, 2.9303296, 2.9927421, 3.239382, 3.2406697, 4.3146701, 4.7887182, 5.5896239, 5.9400773, 6.2128434, 6.4510393, 6.8909154, 7.0326438, 8.2313089]",www.pubmed.com/19111667,"Sterol regulatory element binding protein; induces sterol biosynthetic genes, upon sterol depletion; acts as a sterol sensor, binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22, up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog, ECM22, that arose from the whole genome duplication"
S000002576,YDR169C,STB3,19.0,74.7246504426,3.93287633908,"[0.43413192, 0.85594726, 0.95851076, 1.0707518, 1.3158909, 1.7056262, 1.9790021, 2.2171588, 2.3624928, 2.8440518, 3.4464014, 4.1804061, 5.0780611, 5.4202623, 5.4401302, 7.1889334, 7.5070996, 7.8191714, 12.90062]",www.pubmed.com/18842628,"Ribosomal RNA processing element (RRPE)-binding protein; involved in the glucose-induced transition from quiescence to growth; restricted to nucleus in quiescent cells, released into cytoplasm after glucose repletion; binds Sin3p; relative distribution to the nucleus increases upon DNA replication stress"
S000006400,YPR196W,,23.0,71.3879937232,3.10382581405,"[0.20649292, 0.2069755, 0.29964349, 0.61213171, 0.71316087, 0.80747509, 0.90064424, 0.9142372, 1.6423616, 1.6806786, 2.4328918, 2.4464848, 3.5016265, 3.7057006, 3.9245691, 4.0688286, 4.2250423, 4.482872, 4.9024067, 5.160459, 6.9856439, 8.2434731, 9.324194]",www.pubmed.com/19111667,Putative maltose-responsive transcription factor
S000002214,YDL056W,MBP1,19.0,70.5915675759,3.71534566189,"[0.75437158, 0.79744029, 1.489318, 1.6454372, 1.8007154, 2.0158639, 3.1007528, 3.1877387, 3.2568719, 3.3384931, 3.5376811, 4.1470966, 4.2966728, 4.7576466, 4.9905696, 5.256031, 5.536139, 8.1346159, 8.5481119]",www.pubmed.com/19111667,"Transcription factor; involved in regulation of cell cycle progression from G1 to S phase, forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes"
S000000692,YCR096C,HMRA2,15.0,63.4922822379,4.23281881586,"[0.024599995, 1.4933695, 1.630873, 2.7107491, 2.7107491, 3.5639079, 3.908407, 3.908407, 3.9225574, 4.0459104, 4.782876, 5.1214614, 7.0459104, 9.2546654, 9.3678389]",www.pubmed.com/19111667,Silenced copy of a2 at HMR; similarity to Alpha2p; required along with a1p for inhibiting expression of the HO endonuclease in a/alpha HO/HO diploid cells with an active mating-type interconversion system
S000006049,YPL128C,TBF1,16.0,62.4757383317,3.90473364573,"[0.20579351, 0.35649654, 0.79075605, 1.2057935, 2.1386793, 2.2851214, 2.960588, 3.756427, 4.4303885, 4.4844542, 4.6829996, 5.683054, 6.2147822, 6.4227753, 7.6210723, 9.236557]",www.pubmed.com/19111667,"Telobox-containing general regulatory factor; binds TTAGGG repeats within subtelomeric anti-silencing regions (STARs), blocking silent chromatin propagation; binds majority of snoRNA gene promoters, required for full snoRNA expression; caps DSB flanked by long T2AG3 repeats and blocks checkpoint activation"
S000005688,YOR162C,YRR1,12.0,57.5075708628,4.7922975719,"[1.6532377, 1.7501994, 1.8924435, 3.1465187, 3.2303672, 3.5828483, 4.5936174, 5.2573752, 7.0498357, 7.8631973, 8.2217684, 9.2661619]",www.pubmed.com/19111667,"Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p, acting on an overlapping set of target genes; YRR1 has a paralog, PDR8, that arose from the whole genome duplication"
S000001452,YIR013C,GAT4,21.0,56.4801592827,2.68953139441,"[0.28048941, 0.45172378, 0.82607764, 1.0181708, 1.3726487, 1.6654304, 1.9043028, 1.9921756, 2.0010898, 2.0868943, 2.1601951, 2.407213, 2.5600572, 2.8310113, 3.2711515, 3.6437752, 3.8926399, 3.941844, 4.5860524, 5.4795637, 8.1076527]",www.pubmed.com/19111667,"Protein containing GATA family zinc finger motifs; involved in spore wall assembly; sequence similarity to GAT3, and the double mutant gat3 gat4 exhibits reduced dityrosine fluorescence relative to the single mutants"
S000001873,YFL021W,GAT1,7.0,55.4072141647,7.91531630925,"[6.2042851, 6.3848572, 7.2004328, 7.9698195, 8.5052872, 9.0522823, 10.09025]",www.pubmed.com/19111667,Transcriptional activator of nitrogen catabolite repression genes; contains a GATA-1-type zinc finger DNA-binding motif; activity and localization regulated by nitrogen limitation and Ure2p; different translational starts produce two major and two minor isoforms that are differentially regulated and localized
S000001742,YKR034W,DAL80,7.0,54.8524975777,7.83607108252,"[5.6048231, 5.6048231, 7.3933187, 8.2114801, 8.2677879, 8.8958187, 10.874446]",www.pubmed.com/19111667,"Negative regulator of genes in multiple nitrogen degradation pathways; expression is regulated by nitrogen levels and by Gln3p; member of the GATA-binding family, forms homodimers and heterodimers with Gzf3p; DAL80 has a paralog, GZF3, that arose from the whole genome duplication"
S000006098,YPL177C,CUP9,9.0,52.9330968857,5.88145520952,"[1.9581397, 2.3686044, 3.3768249, 6.2065477, 6.3126364, 6.6261578, 7.7755685, 9.0206814, 9.2879362]",www.pubmed.com/19111667,"Homeodomain-containing transcriptional repressor; regulates expression of PTR2, which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis, resulting in degradation of Cup9p and de-repression of PTR2 transcription; CUP9 has a paralog, TOS8, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
S000001363,YIL101C,XBP1,8.0,51.8852875233,6.48566094041,"[2.9059694, 4.5002699, 5.2184987, 5.593379, 7.1899295, 7.9153075, 8.5591631, 10.00277]",www.pubmed.com/19111667,"Transcriptional repressor; binds promoter sequences of cyclin genes, CYS3, and SMF2; not expressed during log phase of growth, but induced by stress or starvation during mitosis, and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress"
S000003041,YGL073W,HSF1,16.0,51.7057106644,3.23160691652,"[0.16735412, 0.43228805, 0.79538536, 1.0267109, 1.8303192, 1.8303192, 2.2928851, 2.2928851, 2.8416791, 3.3291249, 3.9558501, 4.0177779, 5.7372098, 6.0477724, 7.5465784, 7.5615711]",www.pubmed.com/19111667,Trimeric heat shock transcription factor; activates multiple genes in response to highly diverse stresses; recognizes variable heat shock elements (HSEs) consisting of inverted NGAAN repeats; monitors translational status of cell through an RQC (Ribosomal Quality Control)-mediated translation-stress signal; involved in diauxic shift; posttranslationally regulated; human homolog HSF1 with linker region mutations can complement yeast hsf1 mutant
S000001393,YIL131C,FKH1,14.0,51.2414701879,3.66010501342,"[0.42163596, 1.0514928, 1.0789694, 1.2860458, 3.2559764, 3.4047611, 3.9534485, 4.0152974, 4.1493101, 4.8686113, 5.7274485, 5.8207669, 5.9782648, 6.2294412]",www.pubmed.com/18842628,"Forkhead family transcription factor; rate-limiting replication origin activator; evolutionarily conserved lifespan regulator; binds multiple chromosomal elements with distinct specificities, cell cycle dynamics; regulates transcription elongation, chromatin silencing at mating loci, expression of G2/M phase genes; facilitates clustering, activation of early-firing replication origins; binds HML recombination enhancer, regulates donor preference during mating-type switching"
S000003646,YJL110C,GZF3,6.0,50.9788546562,8.49647577604,"[5.2230992, 6.0178971, 7.0553718, 10.303299, 10.960411, 11.418777]",www.pubmed.com/19111667,"GATA zinc finger protein; negatively regulates nitrogen catabolic gene expression by competing with Gat1p for GATA site binding; function requires a repressive carbon source; dimerizes with Dal80p and binds to Tor1p; GZF3 has a paralog, DAL80, that arose from the whole genome duplication"
S000002711,YDR303C,RSC3,13.0,49.1932322979,3.78409479215,"[0.51747668, 0.51747668, 2.4243672, 2.4864283, 2.9633934, 2.9933882, 3.5052872, 3.9784689, 4.5854578, 4.6365318, 4.8633976, 6.6722946, 9.049264]",www.pubmed.com/19111667,"Component of the RSC chromatin remodeling complex; essential gene required for maintenance of proper ploidy and regulation of ribosomal protein genes and the cell wall/stress response; RSC3 has a paralog, RSC30, that arose from the whole genome duplication"
S000003130,YGL162W,SUT1,17.0,47.8777770102,2.81633982413,"[0.2247602, 0.53631306, 0.99335814, 1.1324222, 1.1690018, 1.6318614, 1.6652646, 2.1518533, 2.473259, 2.4827321, 2.5165262, 2.6493664, 2.6601462, 5.230062, 5.2683163, 7.2098842, 7.8826499]",www.pubmed.com/16522208,"Zn(II)2Cys6 family transcription factor; positively regulates sterol uptake genes under anaerobic conditions; involved in hypoxic gene expression; represses filamentation-inducing genes during vegetative growth; positively regulates mating with SUT2 by repressing expression of genes that act as mating inhibitors; repressed by STE12; relocalizes from the nucleus to the cytoplasm upon DNA replication stress; SUT1 has a paralog, SUT2, that arose from the whole genome duplication"
S000001221,YHR178W,STB5,8.0,46.331307888,5.791413486,"[2.3094869, 3.4322882, 4.308805, 5.7079225, 6.2625113, 7.1843605, 8.2314844, 8.8944492]",www.pubmed.com/19111667,Transcription factor; involved in regulating multidrug resistance and oxidative stress response; forms a heterodimer with Pdr1p; contains a Zn(II)2Cys6 zinc finger domain that interacts with a pleiotropic drug resistance element in vitro
S000004646,YMR043W,MCM1,21.0,45.934818089,2.18737228995,"[0.14436215, 0.39249086, 0.39835852, 0.85464853, 0.9947511, 1.1607786, 1.193603, 1.2073966, 1.2258592, 1.3393611, 1.4265773, 1.4816717, 1.7779493, 1.8750554, 2.7281752, 2.8826406, 2.9938319, 3.5745745, 4.5791268, 6.1436663, 7.5599394]",www.pubmed.com/17130146,Transcription factor; involved in cell-type-specific transcription and pheromone response; plays a central role in the formation of both repressor and activator complexes; relocalizes to the cytosol in response to hypoxia
S000001521,YKL038W,RGT1,8.0,45.5153963566,5.68942454457,"[2.8750937, 4.0596356, 4.095809, 4.6843643, 4.9948006, 7.7577615, 8.0887547, 8.959177]",www.pubmed.com/19111667,"Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog, EDS1, that arose from the whole genome duplication"
S000001595,YKL112W,ABF1,5.0,45.3533079624,9.07066159248,"[3.0698044, 8.2259998, 8.9691324, 12.187762, 12.900609]",www.pubmed.com/19111667,"DNA binding protein with possible chromatin-reorganizing activity; involved in transcriptional activation, gene silencing, and DNA replication and repair"
S000005698,YOR172W,YRM1,10.0,45.1905015409,4.51905015409,"[0.36427197, 0.94923449, 1.2669256, 2.5772657, 3.1622281, 3.7186215, 4.9495578, 7.5468922, 9.1667881, 11.488716]",www.pubmed.com/19111667,"Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p, acting on an overlapping set of target genes"
S000003064,YGL096W,TOS8,8.0,45.0909167528,5.6363645941,"[1.6678935, 3.4448748, 4.8328004, 4.9005542, 5.6678934, 6.6375198, 8.2218428, 9.7175379]",www.pubmed.com/19111667,"Homeodomain-containing protein and putative transcription factor; found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; TOS8 has a paralog, CUP9, that arose from the whole genome duplication"
S000002503,YDR096W,GIS1,7.0,44.1777262688,6.31110375268,"[2.545289, 4.5191183, 6.2093239, 6.291708, 7.4671302, 8.5260239, 8.619133]",www.pubmed.com/19111667,"Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact, promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog, RPH1, that arose from the whole genome duplication"
S000004972,YNL027W,CRZ1,9.0,43.1649301052,4.79610334502,"[2.252423, 4.3024635, 4.4675231, 4.5379124, 4.5525589, 4.5979195, 5.4508557, 6.2451305, 6.7581434]",www.pubmed.com/19111667,"Transcription factor, activates transcription of stress response genes; nuclear localization is positively regulated by calcineurin-mediated dephosphorylation; rapidly localizes to the nucleus under blue light stress; can be activated in stochastic pulses of nuclear localization in response to calcium"
S000005258,YNL314W,DAL82,6.0,41.7106499672,6.95177499453,"[4.285964, 6.4172659, 6.6131864, 6.7376337, 8.714324, 8.942276]",www.pubmed.com/19111667,"Positive regulator of allophanate inducible genes; binds a dodecanucleotide sequence upstream of all genes that are induced by allophanate; contains an UISALL DNA-binding, a transcriptional activation, and a coiled-coil domain"
S000004676,YMR072W,ABF2,6.0,41.6446099281,6.94076832136,"[2.3939261, 2.3939261, 5.5459294, 9.0792589, 11.115785, 11.115785]",www.pubmed.com/19111667,"Mitochondrial DNA-binding protein; involved in mitochondrial DNA replication and recombination, member of HMG1 DNA-binding protein family; activity may be regulated by protein kinase A phosphorylation; ABF2 has a paralog, IXR1, that arose from the whole genome duplication; human homolog TFAM can complement yeast abf2 mutant, rescuing the loss-of-mitochondrial DNA phenotype in a yeast abf2 strain"
S000001126,YHR084W,STE12,16.0,41.3450415134,2.58406509459,"[0.57904148, 0.57904148, 1.2839314, 1.7191004, 1.7191004, 1.7338974, 1.7338974, 1.7338974, 1.7964365, 1.8549476, 1.859315, 3.7151501, 4.2089453, 4.223742, 5.4733906, 7.131207]",www.pubmed.com/17130146,Transcription factor that is activated by a MAPK signaling cascade; activates genes involved in mating or pseudohyphal/invasive growth pathways; cooperates with Tec1p transcription factor to regulate genes specific for invasive growth
S000003206,YGL237C,HAP2,13.0,40.0316672325,3.07935901789,"[1.0968802, 1.0968802, 1.0968802, 1.0968802, 1.2869611, 1.2869611, 1.2869611, 1.2869611, 2.1586833, 4.9473581, 7.3126788, 7.3126788, 8.7649031]",www.pubmed.com/17130146,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA
S000003977,YLL054C,,8.0,39.8170104027,4.97712630033,"[2.3683331, 3.1232207, 4.1824665, 4.7674294, 5.6895676, 5.9976897, 6.1459408, 7.5423627]",www.pubmed.com/19111667,Putative protein of unknown function with similarity to Pip2p; an oleate-specific transcriptional activator of peroxisome proliferation; YLL054C is not an essential gene
S000000287,YBR083W,TEC1,9.0,38.8277156949,4.31419063277,"[0.65045744, 2.2209394, 2.7963083, 3.7063663, 4.1511512, 4.898385, 6.1437716, 6.4688668, 7.7914696]",www.pubmed.com/19111667,"Transcription factor targeting filamentation genes and Ty1 expression; Ste12p activation of most filamentation gene promoters depends on Tec1p and Tec1p transcriptional activity is dependent on its association with Ste12p; binds to TCS elements upstream of filamentation genes, which are regulated by Tec1p/Ste12p/Dig1p complex; competes with Dig2p for binding to Ste12p/Dig1p; positive regulator of chronological life span; TEA/ATTS DNA-binding domain family member"
S000005388,YOL028C,YAP7,9.0,36.4523095489,4.05025661654,"[0.614968, 2.3159347, 2.5038965, 2.7744875, 2.8402371, 3.5071454, 4.3103366, 7.4779859, 10.107318]",www.pubmed.com/17130146,"Putative basic leucine zipper (bZIP) transcription factor; YAP7 has a paralog, YAP5, that arose from the whole genome duplication"
S000003625,YJL089W,SIP4,8.0,34.9646077156,4.37057596445,"[1.11264, 1.1527528, 1.6255796, 1.7955046, 2.4959443, 8.8398991, 8.9711437, 8.9711437]",www.pubmed.com/19111667,C6 zinc cluster transcriptional activator; binds to the carbon source-responsive element (CSRE) of gluconeogenic genes; involved in the positive regulation of gluconeogenesis; regulated by Snf1p protein kinase; localized to the nucleus
S000005554,YOR028C,CIN5,10.0,34.7139646411,3.47139646411,"[0.53055853, 1.8639823, 1.8792895, 2.7708728, 3.4191973, 3.500778, 4.2574048, 4.2915983, 5.8888016, 6.3114815]",www.pubmed.com/19111667,"Basic leucine zipper (bZIP) transcription factor of the yAP-1 family; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; mediates pleiotropic drug resistance and salt tolerance; nuclearly localized under oxidative stress and sequestered in the cytoplasm by Lot6p under reducing conditions; CIN5 has a paralog, YAP6, that arose from the whole genome duplication"
S000001166,YHR124W,NDT80,14.0,34.6707051992,2.4764789428,"[0.51595467, 0.57552969, 0.71950656, 1.069123, 1.2683887, 1.3050265, 1.4250275, 1.5028635, 2.4563398, 2.5238364, 3.2359972, 4.4962492, 5.9536214, 7.6232409]",www.pubmed.com/18842628,Meiosis-specific transcription factor; required for exit from pachytene and for full meiotic recombination; activates middle sporulation genes; competes with Sum1p for binding to promoters containing middle sporulation elements (MSE) 
S000003039,YGL071W,AFT1,12.0,33.6752997637,2.80627498031,"[0.93682104, 0.94594866, 1.0191102, 1.4612308, 2.447896, 2.6797369, 2.7978301, 2.8069394, 3.2464817, 3.5707366, 5.4627709, 6.2997975]",www.pubmed.com/18842628,"Transcription factor involved in iron utilization and homeostasis; binds consensus site PyPuCACCCPu and activates transcription in response to changes in iron availability; in iron-replete conditions localization is regulated by Grx3p, Grx4p, and Fra2p, and promoter binding is negatively regulated via Grx3p-Grx4p binding; AFT1 has a paralog, AFT2, that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"
S000004246,YLR256W,HAP1,4.0,33.4516987801,8.36292469501,"[5.8707023, 7.1696692, 8.4896879, 11.921639]",www.pubmed.com/19111667,Zinc finger transcription factor; involved in the complex regulation of gene expression in response to levels of heme and oxygen; localizes to the mitochondrion as well as to the nucleus; the S288C sequence differs from other strain backgrounds due to a Ty1 insertion in the carboxy terminus
